罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2018-11-02,08,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2018-11-02,17,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2018-11-21,07,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間３丁目,2018-12-03,18,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2017-12-21,23,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-01-17,08,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-03-02,09,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-04-12,09,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-04-13,06,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-04-13,07,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-05-18,07,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-05-28,02,道路上,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-06-25,07,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-08-29,12,４階建て以上共同住宅,20歳代,大学生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-09-11,07,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-10-16,08,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間４丁目,2018-11-07,16,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間５丁目,2018-02-20,18,道路上,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間５丁目,2018-02-22,17,その他の住宅（３階建て以下共同住宅等）,20歳代,大学生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間５丁目,2018-03-24,18,４階建て以上共同住宅,10歳代,高校生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間５丁目,2018-12-14,17,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間６丁目,2018-03-08,16,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間６丁目,2018-12-20,18,その他の住宅（３階建て以下共同住宅等）,50歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間６丁目,2018-12-28,04,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間西１丁目,2018-10-19,22,４階建て以上共同住宅,10歳代,中学生,施錠した
窃盗,自転車盗,大和,中央林間,142131,神奈川県,大和市,中央林間西３丁目,2018-05-08,09,一戸建住宅,70歳以上,その他,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田,2018-11-03,00,その他,20歳代,その他,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田１丁目,2018-09-10,21,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田２丁目,2018-02-19,17,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田２丁目,2018-05-06,06,その他,10歳代,高校生,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,福田２丁目,2018-05-22,17,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,柳橋２丁目,2018-07-22,21,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,柳橋２丁目,2018-08-07,20,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠した
窃盗,自転車盗,大和,桜ヶ丘,142131,神奈川県,大和市,柳橋３丁目,2018-04-30,18,４階建て以上共同住宅,10歳代,高校生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,上和田,2018-06-08,10,４階建て以上共同住宅,30歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,上和田,2018-07-10,08,その他,10歳代,高校生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,上和田,2018-08-10,09,道路上,40歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,下和田,2018-06-16,09,４階建て以上共同住宅,10歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,下和田,2018-07-10,16,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,下和田,2018-09-23,16,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,下和田,2018-10-02,08,４階建て以上共同住宅,50歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,下和田,2018-11-04,17,４階建て以上共同住宅,10歳代,小学生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,下和田,2018-12-25,04,４階建て以上共同住宅,10歳未満,小学生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,代官１丁目,2018-08-14,16,４階建て以上共同住宅,10歳代,高校生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2017-12-26,18,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2018-01-29,07,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2018-03-23,18,４階建て以上共同住宅,30歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2018-04-29,00,道路上,10歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,福田,2018-09-24,16,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,,2018-08-11,09,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,,2018-10-26,05,道路上,10歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷５丁目,2018-12-13,06,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2018-06-20,15,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,大和,福田,142131,神奈川県,大和市,渋谷６丁目,2018-09-16,11,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,上土棚,142182,神奈川県,綾瀬市,上土棚北３丁目,2018-03-13,18,一戸建住宅,10歳代,中学生,施錠した
窃盗,自転車盗,大和,上土棚,142182,神奈川県,綾瀬市,上土棚北４丁目,2018-02-25,19,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠した
窃盗,自転車盗,大和,上土棚,142182,神奈川県,綾瀬市,上土棚北５丁目,2018-03-03,20,一戸建住宅,10歳代,中学生,施錠した
窃盗,自転車盗,大和,上土棚,142182,神奈川県,綾瀬市,上土棚中４丁目,2018-03-02,20,一戸建住宅,50歳代,その他,施錠した
窃盗,自転車盗,大和,上土棚,142182,神奈川県,綾瀬市,上土棚中５丁目,2018-03-03,16,一戸建住宅,70歳以上,その他,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,大上５丁目,2018-07-29,18,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,小園,2018-04-20,21,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,小園,2018-04-21,15,その他の住宅（３階建て以下共同住宅等）,10歳代,中学生,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾釜田３丁目,2018-08-02,20,一戸建住宅,40歳代,その他,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾中１丁目,2018-03-26,18,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾中１丁目,2018-09-09,18,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾西３丁目,2018-07-30,00,一戸建住宅,40歳代,その他,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾南２丁目,2018-03-26,21,一戸建住宅,10歳代,高校生,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾南３丁目,2018-07-11,16,道路上,10歳代,中学生,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾本町３丁目,2018-05-02,20,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,大和,寺尾,142182,神奈川県,綾瀬市,寺尾本町３丁目,2018-06-09,08,４階建て以上共同住宅,20歳代,その他,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,本蓼川,2018-09-24,08,その他,10歳代,中学生,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,,2018-03-06,18,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中４丁目,2018-03-03,16,４階建て以上共同住宅,70歳以上,その他,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷中５丁目,2018-03-26,19,道路上,50歳代,その他,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上４丁目,2018-08-10,12,４階建て以上共同住宅,40歳代,その他,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上６丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上６丁目,2018-01-05,17,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上７丁目,2018-08-03,23,一戸建住宅,10歳代,中学生,施錠した
窃盗,自転車盗,大和,深谷,142182,神奈川県,綾瀬市,深谷上７丁目,2018-08-03,23,一戸建住宅,40歳代,その他,施錠した
窃盗,自転車盗,大和,下鶴間,142131,神奈川県,大和市,下鶴間,2018-02-26,17,４階建て以上共同住宅,40歳代,その他,施錠した
窃盗,自転車盗,大和,綾瀬地区,142182,神奈川県,綾瀬市,綾西４丁目,2018-03-16,10,一戸建住宅,30歳代,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,白百合１丁目,2018-09-27,18,その他の住宅（３階建て以下共同住宅等）,60-64歳,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,白百合２丁目,2018-02-21,07,一戸建住宅,10歳代,中学生,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田東２丁目,2018-03-26,12,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田北１丁目,2018-07-16,10,一戸建住宅,40歳代,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田西１丁目,2018-07-01,13,道路上,70歳以上,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田西１丁目,2018-08-25,12,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田南２丁目,不明,不明,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田南２丁目,2018-04-09,10,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田南３丁目,2018-12-03,17,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田南３丁目,2018-12-18,18,道路上,10歳代,中学生,施錠した
窃盗,自転車盗,泉,和泉,141160,神奈川県,横浜市泉区,和泉町,2018-01-12,20,４階建て以上共同住宅,10歳代,高校生,施錠した
窃盗,自転車盗,泉,和泉,141160,神奈川県,横浜市泉区,和泉中央南１丁目,2018-01-13,21,一戸建住宅,20歳代,その他,施錠した
窃盗,自転車盗,泉,和泉,141160,神奈川県,横浜市泉区,和泉中央南５丁目,2018-01-26,21,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,泉,和泉,141160,神奈川県,横浜市泉区,,2018-01-29,12,一戸建住宅,30歳代,その他,施錠した
窃盗,自転車盗,泉,下和泉,141160,神奈川県,横浜市泉区,下飯田町,2018-01-09,08,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,泉,下和泉,141160,神奈川県,横浜市泉区,下飯田町,2018-09-21,07,駐車（輪）場,10歳代,高校生,施錠した
