罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,小田栄２丁目,2020-07-07,11,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,田島町,2020-09-27,11,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町３丁目,2020-07-16,04,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,新丸子東２丁目,2019-10-12,18,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,中原,武蔵中原駅前,141330,神奈川県,川崎市中原区,今井仲町,2020-09-15,12,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,中原,武蔵中原駅前,141330,神奈川県,川崎市中原区,今井仲町,2020-12-14,12,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,高津,北見方,141348,神奈川県,川崎市高津区,二子４丁目,2020-07-21,21,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸,2020-04-06,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2020-12-15,12,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,菅,141356,神奈川県,川崎市多摩区,菅５丁目,2020-09-18,00,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,生田,141356,神奈川県,川崎市多摩区,生田８丁目,2020-06-27,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,栗谷１丁目,2020-10-15,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,南生田２丁目,2020-07-05,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,2020-10-15,07,道路上,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,馬絹,141364,神奈川県,川崎市宮前区,馬絹１丁目,2020-03-25,00,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2019-11-10,17,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,土橋６丁目,2020-01-31,10,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,南平台,2020-03-09,15,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2020-07-15,22,道路上,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,武山,142018,神奈川県,横須賀市,林１丁目,2020-01-31,13,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,中央駅前,142018,神奈川県,横須賀市,若松町３丁目,2020-01-29,23,道路上,その他,キーあり,あり,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,本町,142018,神奈川県,横須賀市,本町２丁目,2020-06-16,12,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,上町三丁目,142018,神奈川県,横須賀市,佐野町３丁目,2020-10-15,09,その他,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,衣笠駅前,142018,神奈川県,横須賀市,平作１丁目,2020-07-16,16,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,衣笠駅前,142018,神奈川県,横須賀市,平作２丁目,2020-06-27,10,一戸建住宅,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,森崎町,142018,神奈川県,横須賀市,大矢部２丁目,2020-12-14,17,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,森崎町,142018,神奈川県,横須賀市,大矢部５丁目,2020-11-18,22,その他,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,公郷町,142018,神奈川県,横須賀市,小矢部１丁目,2020-07-02,13,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,公郷町,142018,神奈川県,横須賀市,小矢部３丁目,2020-01-11,18,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,田浦,田浦町,142018,神奈川県,横須賀市,田浦町４丁目,2020-03-18,16,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,大津駅前,142018,神奈川県,横須賀市,大津町５丁目,2020-01-02,13,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,北久里浜駅前,142018,神奈川県,横須賀市,根岸町２丁目,2020-01-25,09,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,北久里浜駅前,142018,神奈川県,横須賀市,根岸町３丁目,2020-04-22,20,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,久里浜,142018,神奈川県,横須賀市,舟倉１丁目,2020-02-24,18,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,久里浜海岸,142018,神奈川県,横須賀市,神明町,2020-01-01,14,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,佐原,142018,神奈川県,横須賀市,佐原１丁目,2020-12-07,16,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,佐原,142018,神奈川県,横須賀市,佐原５丁目,2020-01-30,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,二葉,142018,神奈川県,横須賀市,二葉２丁目,2020-02-28,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,湘南ハイランド,142018,神奈川県,横須賀市,ハイランド３丁目,2020-01-09,23,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行坂１丁目,2020-02-15,18,その他,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行坂２丁目,2020-08-06,12,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2020-11-03,11,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野３丁目,2020-08-16,21,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2020-08-19,06,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢北,石川,142051,神奈川県,藤沢市,石川４丁目,2020-12-05,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,三崎,三浦海岸駅前,142107,神奈川県,三浦市,南下浦町上宮田,2020-10-04,11,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,逗子,逗子駅前,142085,神奈川県,逗子市,逗子１丁目,2020-06-26,19,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,逗子,新逗子駅前,142085,神奈川県,逗子市,逗子４丁目,2019-12-17,05,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,逗子,小坪,142085,神奈川県,逗子市,小坪７丁目,2020-03-29,07,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,鎌倉,腰越,142042,神奈川県,鎌倉市,腰越１丁目,2020-03-13,14,その他,その他,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,大船,大船駅前,142042,神奈川県,鎌倉市,大船１丁目,2020-06-22,17,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,大船,台,142042,神奈川県,鎌倉市,台１丁目,2020-06-27,13,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,2020-10-26,08,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,2020-08-20,07,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,2020-08-26,17,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,2020-11-01,06,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂新町１丁目,2020-11-01,11,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂新町１丁目,2020-12-03,14,４階建て以上共同住宅,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2019-10-20,16,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢,川名,142051,神奈川県,藤沢市,渡内２丁目,2020-06-23,16,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢,江の島,142051,神奈川県,藤沢市,江の島２丁目,2020-12-28,10,その他,その他,キーあり,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼石上１丁目,2020-06-16,17,その他,駐車（輪）場,キーあり,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2020-04-11,07,駐車（輪）場,駐車（輪）場,キーあり,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,本村５丁目,2020-04-02,17,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,元町,2020-08-06,14,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,茅ケ崎,浜見平,142077,神奈川県,茅ヶ崎市,浜見平,2020-03-12,17,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,松林１丁目,2020-02-12,14,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,松林１丁目,2020-03-20,14,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,みずき２丁目,2020-11-12,15,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,2020-10-26,18,その他,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,茅ケ崎,南湖,142077,神奈川県,茅ヶ崎市,南湖４丁目,2020-03-11,17,一戸建住宅,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,大曲１丁目,2020-10-16,21,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,岡田２丁目,2020-09-22,17,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,,142131,神奈川県,大和市,大和東３丁目,2020-09-03,00,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,2020-02-23,10,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,四之宮,142034,神奈川県,平塚市,田村２丁目,2020-08-20,00,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,平塚,根坂間,142034,神奈川県,平塚市,公所,2020-11-20,21,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,平塚,根坂間,142034,神奈川県,平塚市,根坂間,2020-03-24,15,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,原動機付自転車（50cc以下）
