罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,大和,下鶴間,142131,神奈川県,大和市,下鶴間,2020/6/10,19,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田東３丁目,2020/6/13,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田南３丁目,2020/7/6,19,その他,その他,60-64歳,その他,施錠した
窃盗,自転車盗,泉,中田,141160,神奈川県,横浜市泉区,中田南３丁目,2020/7/31,16,その他,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,泉,和泉,141160,神奈川県,横浜市泉区,和泉中央北４丁目,2020/10/3,17,その他,その他,20歳代,その他,施錠した
窃盗,自転車盗,泉,下和泉,141160,神奈川県,横浜市泉区,下飯田町,2020/6/17,8,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,泉,下和泉,141160,神奈川県,横浜市泉区,下和泉５丁目,2020/6/22,13,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,大学生,施錠した
窃盗,自転車盗,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,2020/10/29,17,一戸建住宅,その他,30歳代,その他,施錠した
窃盗,自転車盗,泉,いずみ野駅前,141160,神奈川県,横浜市泉区,上飯田町,2020/6/15,4,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,泉,いずみ野駅前,141160,神奈川県,横浜市泉区,上飯田町,2020/10/11,5,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,泉,いちょう団地,141160,神奈川県,横浜市泉区,上飯田町,2020/2/12,17,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,泉,いちょう団地,141160,神奈川県,横浜市泉区,上飯田町,2020/7/21,9,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,泉,弥生台駅前,141160,神奈川県,横浜市泉区,岡津町,2019/12/24,22,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,泉,弥生台駅前,141160,神奈川県,横浜市泉区,岡津町,2020/5/23,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,泉,弥生台駅前,141160,神奈川県,横浜市泉区,岡津町,2020/5/31,2,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,泉,弥生台駅前,141160,神奈川県,横浜市泉区,岡津町,2020/6/7,20,一戸建住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,泉,弥生台駅前,141160,神奈川県,横浜市泉区,弥生台,2020/1/11,15,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/1/6,11,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/2/4,6,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/2/24,3,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/3/13,17,道路上,その他,10歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/3/19,12,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/6/4,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/8/5,9,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/9/1,10,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/9/3,8,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/9/11,14,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/10/12,21,一戸建住宅,その他,10歳代,中学生,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/10/18,9,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/12/8,12,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,踊場,141101,神奈川県,横浜市戸塚区,汲沢１丁目,2020/3/13,13,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,不動坂,141101,神奈川県,横浜市戸塚区,吉田町,2020/1/10,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,戸塚,原宿,141101,神奈川県,横浜市戸塚区,俣野町,2020/1/16,22,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿３丁目,2020/1/3,11,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿３丁目,2020/1/3,12,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿３丁目,2020/9/13,13,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿５丁目,2020/8/28,18,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿５丁目,2020/11/19,21,４階建て以上共同住宅,その他,30歳代,その他,施錠した
窃盗,自転車盗,戸塚,平戸,141101,神奈川県,横浜市戸塚区,平戸町,2020/4/25,17,一戸建住宅,その他,10歳代,中学生,施錠した
窃盗,自転車盗,戸塚,平戸,141101,神奈川県,横浜市戸塚区,平戸町,2020/8/30,7,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,戸塚,深谷,141101,神奈川県,横浜市戸塚区,深谷町,2020/4/29,8,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,深谷,141101,神奈川県,横浜市戸塚区,深谷町,2020/10/21,20,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,2019/10/3,12,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,2020/4/2,16,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,2020/10/19,10,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,2020/11/21,15,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,2020/2/10,6,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,2020/6/24,17,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,2020/8/31,9,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,2020/11/7,10,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,舞岡,141101,神奈川県,横浜市戸塚区,舞岡町,2020/3/12,17,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,戸塚,舞岡,141101,神奈川県,横浜市戸塚区,舞岡町,2020/5/9,23,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,戸塚,下倉田,141101,神奈川県,横浜市戸塚区,上倉田町,2020/2/4,6,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,戸塚,下倉田,141101,神奈川県,横浜市戸塚区,上倉田町,2020/10/16,18,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,戸塚,下倉田,141101,神奈川県,横浜市戸塚区,下倉田町,2020/8/25,20,道路上,その他,10歳代,大学生,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,上倉田町,2020/3/7,23,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,上倉田町,2020/4/16,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/1/13,18,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/12/3,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,戸塚町,2020/12/18,6,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,矢部町,2020/1/12,17,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,矢部町,2020/1/22,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,吉田町,2019/8/20,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,吉田町,2020/2/5,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,吉田町,2020/8/11,12,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,戸塚,戸塚駅東口,141101,神奈川県,横浜市戸塚区,吉田町,2020/10/6,18,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰１丁目,2020/9/8,10,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰１丁目,2020/11/4,16,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰２丁目,2020/9/9,17,道路上,その他,10歳未満,小学生,施錠した
窃盗,自転車盗,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰２丁目,2020/9/19,15,その他,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰２丁目,2020/9/25,16,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰２丁目,2020/11/24,10,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,旭,希望が丘,141127,神奈川県,横浜市旭区,東希望が丘,2020/12/4,12,一戸建住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,旭,希望が丘,141127,神奈川県,横浜市旭区,東希望が丘,2020/12/18,17,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,さちが丘,2020/10/21,20,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,二俣川１丁目,2020/5/3,11,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,二俣川１丁目,2020/10/16,17,道路上,その他,10歳代,中学生,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,二俣川１丁目,2020/11/13,9,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,本宿町,2020/7/11,7,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,本村町,2020/5/27,18,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,本村町,2020/7/12,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,旭,二俣川,141127,神奈川県,横浜市旭区,本村町,2020/9/8,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,旭,上川井,141127,神奈川県,横浜市旭区,川井宿町,2020/1/10,4,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,旭,上川井,141127,神奈川県,横浜市旭区,川井宿町,2020/8/10,15,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,旭,左近山,141127,神奈川県,横浜市旭区,左近山,2020/1/4,23,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,2020/5/1,17,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,旭,若葉台,141127,神奈川県,横浜市旭区,若葉台２丁目,2020/7/21,16,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,旭,若葉台,141127,神奈川県,横浜市旭区,若葉台２丁目,2020/9/13,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
